ISO_ALPHA2,CITY_EN_NAME,CITY_KR_NAME
TR,Osmaniye,오스마니예주
TR,Iğdır,이디르주
TR,Aksaray,악사라이주
TR,Batman,바트만주
TR,Karaman,카라만주
TR,Kırıkkale,키리칼레주
TR,Şırnak,시르나크주
TR,Kilis,킬리스주
TT,San Fernando,San Fernando
TT,City of Port of Spain,City of Port of Spain
TT,Mayaro,Mayaro
TT,Arima,아리마
TT,Chaguanas,Chaguanas
TT,Couva-Tabaquite-Talparo,쿠바타바키테탈파로 지역
TT,Penal/Debe,Penal/Debe
TT,Princes Town,프린세스타운 지역
TT,Sangre Grande,상그레그란데 지역
TT,Siparia,시파리아 지역
TT,Tunapuna/Piarco,Tunapuna/Piarco
TT,Tobago,Tobago
TT,Diego Martin,디에고마틴 지역
TT,Point Fortin,Point Fortin
TT,San Juan/Laventille,San Juan/Laventille
PA,Provincia de Chiriquí,치리키주
PA,Naso Tjër Di,Naso Tjër Di
PA,Provincia de Bocas del Toro,보카스델토로주
PA,Provincia de Panamá,Provincia de Panamá
PA,Provincia de Los Santos,로스산토스주
PA,Provincia de Herrera,에레라주
PA,Provincia del Darién,Provincia del Darién
PA,Provincia de Colón,Provincia de Colón
PA,Provincia de Coclé,Provincia de Coclé
PA,Provincia de Veraguas,베라과스주
PA,Guna Yala,구나얄라 특구
PA,Emberá-Wounaan,엠베라워우난 특구
PA,Ngöbe-Buglé,응가베부글레 특구
PA,Panamá Oeste,Panamá Oeste
PY,Asunción,Asunción
PY,Departamento de San Pedro,산페드로주
PY,Departamento de Presidente Hayes,프레시덴테아예스주
PY,Departamento de Paraguarí,Departamento de Paraguarí
PY,Departamento de Ñeembucú,Departamento de Ñeembucú
PY,Departamento de Misiones,미시오네스주
PY,Departamento de Itapúa,이타푸아주
PY,Departamento del Guairá,Departamento del Guairá
PY,Departamento de la Cordillera,코르디예라주
PY,Departamento de Concepción,Departamento de Concepción
PY,Departamento Central,센트랄주
PY,Departamento de Canindeyú,카닌데유주
PY,Departamento de Caazapá,카사파주
PY,Departamento de Caaguazú,Departamento de Caaguazú
PY,Departamento del Amambay,아맘바이주
PY,Departamento del Alto Paraná,Departamento del Alto Paraná
PY,Departamento de Alto Paraguay,알토파라과이주
PY,Departamento de Boquerón,Departamento de Boquerón
PK,Sindh,신드주
PK,Punjab Province,펀자브주
PK,Khyber Pakhtunkhwa Province,카이베르파크툰크와주
PK,Balochistan,발루치스탄주
PK,Islamabad,이슬라마바드 수도권
PK,Gilgit-Baltistan,길기트발티스탄
PK,Azad Jammu and Kashmir,아자드 카슈미르
PG,Milne Bay Province,밀른베이주
PG,Bougainville,Bougainville
PG,New Ireland Province,뉴아일랜드주
PG,Western Province,서부주
PG,Morobe Province,모로베주
PG,Manus Province,마누스주
PG,Madang Province,마당주
PG,Central Province,중앙주
PG,Southern Highlands Province,서던하일랜즈 주
PG,West Sepik Province,산다운주
PG,Northern Province,오로주
PG,Gulf Province,걸프주
PG,East Sepik Province,동세픽주
PG,East New Britain Province,동뉴브리튼주
PG,West New Britain Province,서뉴브리튼주
PG,National Capital District,National Capital District
PG,Enga Province,엥가주
PG,Eastern Highlands Province,이스턴하일랜즈 주
PG,Chimbu Province,심부주
PG,Western Highlands Province,웨스턴하일랜즈 주
PG,Hela,헬라주
PG,Jiwaka,지와카주
PW,State of Airai,아이라이주
PW,State of Angaur,앙가우르주
PW,State of Koror,코로르
PW,State of Melekeok,멜레케오크주
PW,State of Ngaraard,가라르드주
PW,State of Ngchesar,체사르주
PW,State of Ngarchelong,가르첼롱주
PW,State of Ngardmau,가르드마우주
PW,State of Ngeremlengui,가렘렝구이주
PW,State of Ngiwal,기왈주
PW,State of Peleliu,펠렐리우주
PW,State of Ngatpang,가트팡주
PW,State of Sonsorol,손소롤주
PW,State of Kayangel,카양겔주
PW,State of Hatohobei,하토호베이주
PW,State of Aimeliik,아이멜리크주
PS,West Bank,West Bank
PS,Gaza Strip,가자 지구
IL,Judea and Samaria Area,Judea and Samaria Area
FO,Vága Sýsla,Vága Sýsla
FO,Suðuroyar sýsla,Suðuroyar sýsla
FO,Streymoyar Sýsla,Streymoyar Sýsla
FO,Sandoyar Sýsla,Sandoyar Sýsla
FO,Norðoyar sýsla,Norðoyar sýsla
FO,Eysturoyar sýsla,Eysturoyar sýsla
PE,Ucayali,Ucayali
PE,Cusco,쿠스코주
PE,Cajamarca,카하마르카주
PE,Ancash,앙카시주
PE,Amazonas,아마소나스주
PE,La Libertad,라리베르타드주
PE,Región de Huánuco,우아누코주
PE,Puno,Puno
PE,Pasco,파스코주
PE,Lima,리마주
PE,Ayacucho,아야쿠초주
PE,Arequipa,아레키파주
PE,Lambayeque,람바예케주
PE,Provincia de Lima,리마군
PE,Huancavelica,우앙카벨리카주
PE,Región de Apurímac,아푸리막주
PE,Piura,피우라주
PE,Loreto,로레토주
PE,Tumbes,툼베스주
PE,Región de San Martín,산마르틴주
PE,Tacna,타크나주
PE,Departamento de Moquegua,모케과주
PE,Madre de Dios,마드레데디오스주
PE,Callao,Callao
PE,Junín,후닌주
PE,Ica,이카주
PT,Azores,아조레스
PT,Madeira,마데이라 제도
PT,Distrito de Viseu,비제우현
PT,Distrito de Vila Real,빌라헤알현
PT,Distrito de Viana do Castelo,비아나두카스텔루현
PT,Distrito de Setúbal,세투발현
PT,Distrito de Santarém,산타렝현
PT,Distrito de Portalegre,포르탈레그르현
PT,Distrito de Lisboa,리스보아현
PT,Distrito de Leiria,레이리아현
PT,Distrito de Faro,파루현
PT,Distrito de Évora,에보라현
PT,Distrito de Castelo Branco,카스텔루브랑쿠현
PT,Distrito de Beja,베자현
PT,Distrito do Porto,포르투현
PT,Distrito da Guarda,구아르다현
PT,Distrito de Coimbra,코임브라현
PT,Distrito de Bragança,브라간사현
PT,Distrito de Braga,브라가현
PT,Distrito de Aveiro,Distrito de Aveiro
PL,Greater Poland Voivodeship,비엘코폴스카주
PL,West Pomeranian Voivodeship,서포모제주
PL,Masovian Voivodeship,Masovian Voivodeship
PL,Lower Silesian Voivodeship,돌니실롱스크주
PL,Lubusz Voivodeship,루부시주
PL,Opole Voivodeship,Opole Voivodeship
PL,Pomeranian Voivodeship,Pomeranian Voivodeship
PL,Silesian Voivodeship,Silesian Voivodeship
PL,Kuyavian-Pomeranian Voivodeship,Kuyavian-Pomeranian Voivodeship
PL,Lublin Voivodeship,루블린주
PL,Lesser Poland Voivodeship,마워폴스카주
PL,Podkarpackie Voivodeship,포드카르파츠키에주
PL,Podlaskie Voivodeship,Podlaskie Voivodeship
PL,Warmian-Masurian Voivodeship,바르미아마주리주
PL,Łódź Voivodeship,우치주
PL,Świętokrzyskie Voivodeship,Świętokrzyskie Voivodeship
PR,Fajardo Municipio,Fajardo Municipio
PR,Guánica Municipio,Guánica Municipio
PR,Municipio de Isabela,Municipio de Isabela
PR,Municipio de Jayuya,Municipio de Jayuya
PR,Juana Díaz Municipio,Juana Díaz Municipio
PR,Municipio de Juncos,Municipio de Juncos
PR,Las Marías Municipio,Las Marías Municipio
PR,Las Piedras Municipio,Las Piedras Municipio
PR,Loíza Municipio,Loíza Municipio
PR,Mayagüez Municipio,Mayagüez Municipio
PR,Morovis Municipio,Morovis Municipio
PR,Río Grande Municipio,Río Grande Municipio
PR,Sabana Grande Municipio,Sabana Grande Municipio
PR,San Germán Municipio,San Germán Municipio
PR,San Juan,San Juan
PR,San Lorenzo Municipio,San Lorenzo Municipio
PR,San Sebastián Municipio,San Sebastián Municipio
PR,Santa Isabel Municipio,Santa Isabel Municipio
PR,Toa Alta Municipio,Toa Alta Municipio
PR,Toa Baja Municipio,Toa Baja Municipio
PR,Trujillo Alto Municipio,Trujillo Alto Municipio
PR,Utuado Municipio,Utuado Municipio
PR,Vega Alta Municipio,Vega Alta Municipio
PR,Vega Baja Municipio,Vega Baja Municipio
PR,Villalba Municipio,Villalba Municipio
PR,Yabucoa Municipio,Yabucoa Municipio
PR,Yauco Municipio,Yauco Municipio
PR,Vieques Municipality,Vieques Municipality
PR,Adjuntas,Adjuntas
PR,Aguadilla,Aguadilla
PR,Aguas Buenas,Aguas Buenas
PR,Aibonito,Aibonito
PR,Añasco,Añasco
PR,Arecibo,Arecibo
PR,Barceloneta,Barceloneta
PR,Bayamón Municipio,Bayamón Municipio
PR,Cabo Rojo Municipio,Cabo Rojo Municipio
PR,Caguas Municipio,Caguas Municipio
PR,Camuy Municipio,Camuy Municipio
PR,Canóvanas Municipio,Canóvanas Municipio
PR,Carolina Municipio,Carolina Municipio
PR,Cataño Municipio,Cataño Municipio
PR,Cayey Municipio,Cayey Municipio
PR,Ceiba Municipio,Ceiba Municipio
PR,Ciales Municipio,Ciales Municipio
PR,Cidra Municipio,Cidra Municipio
PR,Comerío Municipio,Comerío Municipio
PR,Corozal Municipio,Corozal Municipio
PR,Culebra Municipio,Culebra Municipio
PR,Dorado Municipio,Dorado Municipio
PR,Florida Municipio,Florida Municipio
PR,Guayama Municipio,Guayama Municipio
PR,Guayanilla Municipio,Guayanilla Municipio
PR,Guaynabo Municipio,Guaynabo Municipio
PR,Gurabo Municipio,Gurabo Municipio
PR,Hatillo Municipio,Hatillo Municipio
PR,Hormigueros Municipio,Hormigueros Municipio
PR,Humacao Municipio,Humacao Municipio
PR,Lajas Municipio,Lajas Municipio
PR,Lares Municipio,Lares Municipio
PR,Luquillo Municipio,Luquillo Municipio
PR,Manatí Municipio,Manatí Municipio
PR,Maricao Municipio,Maricao Municipio
PR,Maunabo Municipio,Maunabo Municipio
PR,Moca Municipio,Moca Municipio
PR,Naguabo Municipio,Naguabo Municipio
PR,Naranjito Municipio,Naranjito Municipio
PR,Orocovis Municipio,Orocovis Municipio
PR,Patillas Municipio,Patillas Municipio
PR,Peñuelas Municipio,Peñuelas Municipio
PR,Ponce Municipio,Ponce Municipio
PR,Rincón Municipio,Rincón Municipio
PR,Quebradillas Municipio,Quebradillas Municipio
PR,Salinas Municipio,Salinas Municipio
PR,Aguada,Aguada
PR,Arroyo,Arroyo
PR,Barranquitas,Barranquitas
PR,Coamo Municipio,Coamo Municipio
FR,Nouvelle-Aquitaine,누벨아키텐
FR,Bretagne,브르타뉴
FR,Centre-Val de Loire,상트르
FR,Provence-Alpes-Côte d'Azur,프로방스알프코트다쥐르
FR,Pays de la Loire,페이드라루아르
FR,Bourgogne-Franche-Comté,부르고뉴프랑슈콩테
FR,Normandie,노르망디
FR,Grand Est,그랑테스트
FR,Occitanie,옥시타니
FR,Hauts-de-France,오드프랑스
FR,Auvergne-Rhône-Alpes,오베르뉴론알프
FR,Corse,코르시카
FR,Île-de-France,일드프랑스
RE,Réunion,레위니옹
GP,Guadeloupe,과들루프
MQ,Martinique,마르티니크
GF,Guyane,프랑스령 기아나
GF,Guyane,프랑스령 기아나
PF,Îles du Vent,Îles du Vent
PF,Îles Marquises,Îles Marquises
PF,Îles Sous-le-Vent,Îles Sous-le-Vent
PF,Îles Australes,Îles Australes
PF,Îles Tuamotu-Gambier,Îles Tuamotu-Gambier
FJ,Eastern Division,동부구
FJ,Western Division,서부구
FJ,Northern Division,북부구
FJ,Central Division,중부구
FJ,Rotuma,로투마
FI,Lapland,라피 지역
FI,Kainuu,카이누 지역
FI,Pohjois-Pohjanmaa,북포흐얀마 지역
FI,Pohjanmaa,포흐얀마 지역
FI,Pohjois-Karjala,북카리알라 지역
FI,Keski-Pohjanmaa,중부 포흐얀마 지역
FI,South Ostrobothnia,남포흐얀마 지역
FI,Pohjois-Savo,북사보 지역
FI,Southern Savonia,남사보 지역
FI,South Karelia Region,South Karelia Region
FI,Kymenlaakso,퀴멘락소 지역
FI,Pirkanmaa,피르칸마 지역
FI,Kanta-Häme,칸타헤메 지역
FI,Varsinais-Suomi,남서수오미 지역
FI,Uusimaa,우시마 지역
FI,Paijat-Hame Region,Paijat-Hame Region
FI,Satakunta,사타쿤타 지역
AX,Ålands skärgård,Ålands skärgård
FI,Central Finland,Central Finland
AX,Mariehamns stad,Mariehamns stad
AX,Ålands landsbygd,Ålands landsbygd
PH,Autonomous Region in Muslim Mindanao,무슬림 민다나오 자치구
PH,Northern Mindanao,북민다나오 지방
PH,Mimaropa,미마로파 지방
PH,Cagayan Valley,카가얀밸리 지방
PH,Soccsksargen,소크사르젠 지방
PH,Caraga,카라가 지방
PH,Cordillera Administrative Region,코르디예라 행정구
PH,Ilocos,일로코스 지방
PH,Calabarzon,칼라바르손 지방
PH,Western Visayas,서비사야스 지방
PH,Central Luzon,중앙루손 지방
PH,Central Visayas,중앙비사야스 지방
PH,Eastern Visayas,동비사야스 지방
PH,Zamboanga Peninsula,삼보앙가반도 지방
PH,Davao,다바오 지방
PH,Bicol,비콜 지방
PH,National Capital Region,National Capital Region
HU,Vas megye,버시 주
HU,Tolna megye,톨너 주
HU,Somogy megye,쇼모지 주
HU,Pest megye,페슈트 주
HU,Nógrád megye,노그라드 주
HU,Komárom-Esztergom,코마롬에스테르곰 주
HU,Győr-Moson-Sopron megye,죄르모숀쇼프론 주
HU,Fejér megye,페예르 주
HU,Budapest,부다페스트
HU,Baranya county,버러녀 주
HU,Bács-Kiskun county,바치키슈쿤 주
HU,Zala megye,절러 주
HU,Veszprém megye,베스프렘 주
HU,Szabolcs-Szatmár-Bereg,서볼치서트마르베레그 주
HU,Jász-Nagykun-Szolnok,야스너지쿤솔노크 주
HU,Heves megye,헤베시 주
HU,Hajdú-Bihar,허이두비허르 주
HU,Csongrád megye,촌그라드 주
HU,Borsod-Abauj Zemplen county,보르쇼드어버우이젬플렌 주
HU,Bekes County,베케시 주
AU,State of Queensland,State of Queensland
AU,State of South Australia,State of South Australia
AU,Northern Territory,노던 준주
AU,State of Victoria,빅토리아
AU,State of Tasmania,태즈메이니아주
AU,State of New South Wales,뉴사우스웨일스주
AU,State of Western Australia,웨스턴오스트레일리아주
AU,Australian Capital Territory,오스트레일리아 수도 준주
HK,Yuen Long District,위안랑 구
HK,Tsuen Wan District,취안완 구
HK,Tai Po District,다푸 구
HK,Sai Kung District,시궁 구
HK,Islands District,리다오 구
HK,Central and Western District,중시 구
HK,Wan Chai,완쯔 구
HK,Eastern,둥 구
HK,Southern,난 구
HK,Kwai Tsing,쿠이칭 구
HK,Tuen Mun,툰먼 구
HK,North,베이 구
HK,Sha Tin,사톈 구
HK,Yau Tsim Mong,유젠왕 구
HK,Sham Shui Po,선수이부 구
HK,Kowloon City,주룽청 구
HK,Wong Tai Sin,황다셴 구
HK,Kwun Tong,관탕 구
